id;date;journal_id/id;name;period_id/id;line_id/account_id/id;line_id/date;line_id/name;line_id/credit;line_id/debit;line_id/journal_id/id;line_id/period_id/id
;;;;;__export__.account_account_117;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Dépôt projet (CTI + RCSO) (2016);;19200.00;__export__.account_journal_5;__export__.account_period_19
265;2015-09-01;__export__.account_journal_5;265;__export__.account_period_18;__export__.account_account_201;2015-09-01;50_40100926 - L. Le Mével - Dépôt CTI Création de groupes d'apprenants (2015);400.20;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40100926 - L. Le Mével - Dépôt CTI Création de groupes d'apprenants (2015);;400.20;__export__.account_journal_5;__export__.account_period_18
266;2015-09-01;__export__.account_journal_5;266;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_40100926 - L. Le Mével - Dépôt CTI Création de groupes d'apprenants (2015);400.20;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40100926 - L. Le Mével - Dépôt CTI Création de groupes d'apprenants (2015);;400.20;__export__.account_journal_5;__export__.account_period_18
267;2016-01-01;__export__.account_journal_5;267;__export__.account_period_19;__export__.account_account_201;2016-01-01;50_40100926 - L. Le Mével - Dépôt CTI Création de groupes d'apprenants (2016);799.80;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40100926 - L. Le Mével - Dépôt CTI Création de groupes d'apprenants (2016);;799.80;__export__.account_journal_5;__export__.account_period_19
268;2016-01-01;__export__.account_journal_5;268;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_40100926 - L. Le Mével - Dépôt CTI Création de groupes d'apprenants (2016);799.80;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40100926 - L. Le Mével - Dépôt CTI Création de groupes d'apprenants (2016);;799.80;__export__.account_journal_5;__export__.account_period_19
269;2015-09-01;__export__.account_journal_5;269;__export__.account_period_18;__export__.account_account_1965;2015-09-01;50_40101923 - M. Aminanmu - 41139 - Projet SCOPES (2015);14800.20;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40101923 - M. Aminanmu - 41139 - Projet SCOPES (2015);;14800.20;__export__.account_journal_5;__export__.account_period_18
270;2015-09-01;__export__.account_journal_5;270;__export__.account_period_18;41139;2015-09-01;50_40101923 - M. Aminanmu - 41139 - Projet SCOPES (2015);14800.20;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40101923 - M. Aminanmu - 41139 - Projet SCOPES (2015);;14800.20;__export__.account_journal_5;__export__.account_period_18
271;2016-01-01;__export__.account_journal_5;271;__export__.account_period_19;__export__.account_account_1965;2016-01-01;50_40101923 - M. Aminanmu - 41139 - Projet SCOPES (2016);7399.80;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40101923 - M. Aminanmu - 41139 - Projet SCOPES (2016);;7399.80;__export__.account_journal_5;__export__.account_period_19
272;2016-01-01;__export__.account_journal_5;272;__export__.account_period_19;41139;2016-01-01;50_40101923 - M. Aminanmu - 41139 - Projet SCOPES (2016);7399.80;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40101923 - M. Aminanmu - 41139 - Projet SCOPES (2016);;7399.80;__export__.account_journal_5;__export__.account_period_19
273;2015-09-01;__export__.account_journal_5;273;__export__.account_period_18;__export__.account_account_211;2015-09-01;50_18503508 - J. Ramirez Taroncher - Comité de rédaction de conférences et de journaux (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_18503508 - J. Ramirez Taroncher - Comité de rédaction de conférences et de journaux (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
274;2015-09-01;__export__.account_journal_5;274;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_18503508 - J. Ramirez Taroncher - Comité de rédaction de conférences et de journaux (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_18503508 - J. Ramirez Taroncher - Comité de rédaction de conférences et de journaux (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
275;2016-01-01;__export__.account_journal_5;275;__export__.account_period_19;__export__.account_account_211;2016-01-01;50_18503508 - J. Ramirez Taroncher - Comité de rédaction de conférences et de journaux (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_18503508 - J. Ramirez Taroncher - Comité de rédaction de conférences et de journaux (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
276;2016-01-01;__export__.account_journal_5;276;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_18503508 - J. Ramirez Taroncher - Comité de rédaction de conférences et de journaux (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_18503508 - J. Ramirez Taroncher - Comité de rédaction de conférences et de journaux (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
277;2015-09-01;__export__.account_journal_5;277;__export__.account_period_18;38463;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Développement CTI réserve (2015);3999.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Développement CTI réserve (2015);;3999.60;__export__.account_journal_5;__export__.account_period_18
278;2015-09-01;__export__.account_journal_5;278;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Développement CTI réserve (2015);3999.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Développement CTI réserve (2015);;3999.60;__export__.account_journal_5;__export__.account_period_18
279;2016-01-01;__export__.account_journal_5;279;__export__.account_period_19;38463;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Développement CTI réserve (2016);8000.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Développement CTI réserve (2016);;8000.40;__export__.account_journal_5;__export__.account_period_19
280;2016-01-01;__export__.account_journal_5;280;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Développement CTI réserve (2016);8000.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Développement CTI réserve (2016);;8000.40;__export__.account_journal_5;__export__.account_period_19
281;2015-09-01;__export__.account_journal_5;281;__export__.account_period_18;38463;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Réalisation mandats dt VdNyon - Ifage (régul 14 - 15) (2015);3999.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Réalisation mandats dt VdNyon - Ifage (régul 14 - 15) (2015);;3999.60;__export__.account_journal_5;__export__.account_period_18
282;2015-09-01;__export__.account_journal_5;282;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Réalisation mandats dt VdNyon - Ifage (régul 14 - 15) (2015);3999.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Réalisation mandats dt VdNyon - Ifage (régul 14 - 15) (2015);;3999.60;__export__.account_journal_5;__export__.account_period_18
283;2016-01-01;__export__.account_journal_5;283;__export__.account_period_19;38463;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Réalisation mandats dt VdNyon - Ifage (régul 14 - 15) (2016);8000.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Réalisation mandats dt VdNyon - Ifage (régul 14 - 15) (2016);;8000.40;__export__.account_journal_5;__export__.account_period_19
284;2016-01-01;__export__.account_journal_5;284;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Réalisation mandats dt VdNyon - Ifage (régul 14 - 15) (2016);8000.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Réalisation mandats dt VdNyon - Ifage (régul 14 - 15) (2016);;8000.40;__export__.account_journal_5;__export__.account_period_19
285;2015-09-01;__export__.account_journal_5;285;__export__.account_period_18;__export__.account_account_183;2015-09-01;50_13128458 - P. Daehne - Mandat pass vac facture mai 2014 (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_13128458 - P. Daehne - Mandat pass vac facture mai 2014 (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
286;2015-09-01;__export__.account_journal_5;286;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_13128458 - P. Daehne - Mandat pass vac facture mai 2014 (2015);1599.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_13128458 - P. Daehne - Mandat pass vac facture mai 2014 (2015);;1599.60;__export__.account_journal_5;__export__.account_period_18
287;2016-01-01;__export__.account_journal_5;287;__export__.account_period_19;__export__.account_account_183;2016-01-01;50_13128458 - P. Daehne - Mandat pass vac facture mai 2014 (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_13128458 - P. Daehne - Mandat pass vac facture mai 2014 (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
288;2016-01-01;__export__.account_journal_5;288;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_13128458 - P. Daehne - Mandat pass vac facture mai 2014 (2016);3200.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_13128458 - P. Daehne - Mandat pass vac facture mai 2014 (2016);;3200.40;__export__.account_journal_5;__export__.account_period_19
289;2015-09-01;__export__.account_journal_5;289;__export__.account_period_18;__export__.account_account_1964;2015-09-01;50_19689141 - F. Moresino - 51397 - Socle Recherche HEG (2015);6200.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_19689141 - F. Moresino - 51397 - Socle Recherche HEG (2015);;6200.40;__export__.account_journal_5;__export__.account_period_18
290;2015-09-01;__export__.account_journal_5;290;__export__.account_period_18;51397;2015-09-01;50_19689141 - F. Moresino - 51397 - Socle Recherche HEG (2015);6200.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_19689141 - F. Moresino - 51397 - Socle Recherche HEG (2015);;6200.40;__export__.account_journal_5;__export__.account_period_18
291;2016-01-01;__export__.account_journal_5;291;__export__.account_period_19;__export__.account_account_1964;2016-01-01;50_19689141 - F. Moresino - 51397 - Socle Recherche HEG (2016);12399.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_19689141 - F. Moresino - 51397 - Socle Recherche HEG (2016);;12399.60;__export__.account_journal_5;__export__.account_period_19
292;2016-01-01;__export__.account_journal_5;292;__export__.account_period_19;51397;2016-01-01;50_19689141 - F. Moresino - 51397 - Socle Recherche HEG (2016);12399.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_19689141 - F. Moresino - 51397 - Socle Recherche HEG (2016);;12399.60;__export__.account_journal_5;__export__.account_period_19
293;2015-09-01;__export__.account_journal_5;293;__export__.account_period_18;39616;2015-09-01;34_39616 - Mandats divers du Professeur Christophe - Alexandre Dunand - Master HES - SO Travail social (2015);704.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_39616 - Mandats divers du Professeur Christophe - Alexandre Dunand - Master HES - SO Travail social (2015);;704.40;__export__.account_journal_5;__export__.account_period_18
294;2015-09-01;__export__.account_journal_5;294;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_39616 - Mandats divers du Professeur Christophe - Alexandre Dunand - Master HES - SO Travail social (2015);704.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_39616 - Mandats divers du Professeur Christophe - Alexandre Dunand - Master HES - SO Travail social (2015);;704.40;__export__.account_journal_5;__export__.account_period_18
295;2016-01-01;__export__.account_journal_5;295;__export__.account_period_19;39616;2016-01-01;34_39616 - Mandats divers du Professeur Christophe - Alexandre Dunand - Master HES - SO Travail social (2016);1407.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_39616 - Mandats divers du Professeur Christophe - Alexandre Dunand - Master HES - SO Travail social (2016);;1407.60;__export__.account_journal_5;__export__.account_period_19
296;2016-01-01;__export__.account_journal_5;296;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_39616 - Mandats divers du Professeur Christophe - Alexandre Dunand - Master HES - SO Travail social (2016);1407.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_39616 - Mandats divers du Professeur Christophe - Alexandre Dunand - Master HES - SO Travail social (2016);;1407.60;__export__.account_journal_5;__export__.account_period_19
297;2015-09-01;__export__.account_journal_5;297;__export__.account_period_18;__export__.account_account_181;2015-09-01;50_13959929 - L. Cornaglia - Coordination Mineure Créagir (2015);2000.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_13959929 - L. Cornaglia - Coordination Mineure Créagir (2015);;2000.40;__export__.account_journal_5;__export__.account_period_18
298;2015-09-01;__export__.account_journal_5;298;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_13959929 - L. Cornaglia - Coordination Mineure Créagir (2015);2000.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_13959929 - L. Cornaglia - Coordination Mineure Créagir (2015);;2000.40;__export__.account_journal_5;__export__.account_period_18
299;2016-01-01;__export__.account_journal_5;299;__export__.account_period_19;__export__.account_account_181;2016-01-01;50_13959929 - L. Cornaglia - Coordination Mineure Créagir (2016);3999.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_13959929 - L. Cornaglia - Coordination Mineure Créagir (2016);;3999.60;__export__.account_journal_5;__export__.account_period_19
300;2016-01-01;__export__.account_journal_5;300;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_13959929 - L. Cornaglia - Coordination Mineure Créagir (2016);3999.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_13959929 - L. Cornaglia - Coordination Mineure Créagir (2016);;3999.60;__export__.account_journal_5;__export__.account_period_19
301;2015-09-01;__export__.account_journal_5;301;__export__.account_period_18;38457;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  Fonds de tiers sur l’informatique forensi (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  Fonds de tiers sur l’informatique forensi (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
302;2015-09-01;__export__.account_journal_5;302;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  Fonds de tiers sur l’informatique forensi (2015);4800.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  Fonds de tiers sur l’informatique forensi (2015);;4800.00;__export__.account_journal_5;__export__.account_period_18
303;2016-01-01;__export__.account_journal_5;303;__export__.account_period_19;38457;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  Fonds de tiers sur l’informatique forensi (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  Fonds de tiers sur l’informatique forensi (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
304;2016-01-01;__export__.account_journal_5;304;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  Fonds de tiers sur l’informatique forensi (2016);9600.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38457 - Projet subvention pour FP7  -  D. Billard - Dépôt  -  Fonds de tiers sur l’informatique forensi (2016);;9600.00;__export__.account_journal_5;__export__.account_period_19
305;2015-09-01;__export__.account_journal_5;305;__export__.account_period_18;__export__.account_account_1959;2015-09-01;50_40026441 - T. Gauthier - Comité  -  Participation à des conférences (2015);800.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40026441 - T. Gauthier - Comité  -  Participation à des conférences (2015);;800.40;__export__.account_journal_5;__export__.account_period_18
306;2015-09-01;__export__.account_journal_5;306;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_40026441 - T. Gauthier - Comité  -  Participation à des conférences (2015);800.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40026441 - T. Gauthier - Comité  -  Participation à des conférences (2015);;800.40;__export__.account_journal_5;__export__.account_period_18
307;2016-01-01;__export__.account_journal_5;307;__export__.account_period_19;__export__.account_account_1959;2016-01-01;50_40026441 - T. Gauthier - Comité  -  Participation à des conférences (2016);1599.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40026441 - T. Gauthier - Comité  -  Participation à des conférences (2016);;1599.60;__export__.account_journal_5;__export__.account_period_19
308;2016-01-01;__export__.account_journal_5;308;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_40026441 - T. Gauthier - Comité  -  Participation à des conférences (2016);1599.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40026441 - T. Gauthier - Comité  -  Participation à des conférences (2016);;1599.60;__export__.account_journal_5;__export__.account_period_19
309;2015-09-01;__export__.account_journal_5;309;__export__.account_period_18;__export__.account_account_1959;2015-09-01;50_40026441 - T. Gauthier - Réserve  -  pour travail sur l'un des projets RCSO (2015);800.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40026441 - T. Gauthier - Réserve  -  pour travail sur l'un des projets RCSO (2015);;800.40;__export__.account_journal_5;__export__.account_period_18
310;2015-09-01;__export__.account_journal_5;310;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_40026441 - T. Gauthier - Réserve  -  pour travail sur l'un des projets RCSO (2015);800.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40026441 - T. Gauthier - Réserve  -  pour travail sur l'un des projets RCSO (2015);;800.40;__export__.account_journal_5;__export__.account_period_18
311;2016-01-01;__export__.account_journal_5;311;__export__.account_period_19;__export__.account_account_1959;2016-01-01;50_40026441 - T. Gauthier - Réserve  -  pour travail sur l'un des projets RCSO (2016);1599.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40026441 - T. Gauthier - Réserve  -  pour travail sur l'un des projets RCSO (2016);;1599.60;__export__.account_journal_5;__export__.account_period_19
312;2016-01-01;__export__.account_journal_5;312;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_40026441 - T. Gauthier - Réserve  -  pour travail sur l'un des projets RCSO (2016);1599.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40026441 - T. Gauthier - Réserve  -  pour travail sur l'un des projets RCSO (2016);;1599.60;__export__.account_journal_5;__export__.account_period_19
313;2015-09-01;__export__.account_journal_5;313;__export__.account_period_18;__export__.account_account_220;2015-09-01;50_40033674 - S. Wieland - 36341 - Développement projet CTI SICS (2015);1200.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40033674 - S. Wieland - 36341 - Développement projet CTI SICS (2015);;1200.00;__export__.account_journal_5;__export__.account_period_18
314;2015-09-01;__export__.account_journal_5;314;__export__.account_period_18;36341;2015-09-01;50_40033674 - S. Wieland - 36341 - Développement projet CTI SICS (2015);1200.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40033674 - S. Wieland - 36341 - Développement projet CTI SICS (2015);;1200.00;__export__.account_journal_5;__export__.account_period_18
315;2016-01-01;__export__.account_journal_5;315;__export__.account_period_19;__export__.account_account_220;2016-01-01;50_40033674 - S. Wieland - 36341 - Développement projet CTI SICS (2016);2400.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40033674 - S. Wieland - 36341 - Développement projet CTI SICS (2016);;2400.00;__export__.account_journal_5;__export__.account_period_19
316;2016-01-01;__export__.account_journal_5;316;__export__.account_period_19;36341;2016-01-01;50_40033674 - S. Wieland - 36341 - Développement projet CTI SICS (2016);2400.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40033674 - S. Wieland - 36341 - Développement projet CTI SICS (2016);;2400.00;__export__.account_journal_5;__export__.account_period_19
317;2015-09-01;__export__.account_journal_5;317;__export__.account_period_18;__export__.account_account_180;2015-09-01;50_40100227 - N. Cheikhrouhou - Dépôts & développement projets (forfait new prof) (2015);15999.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_40100227 - N. Cheikhrouhou - Dépôts & développement projets (forfait new prof) (2015);;15999.60;__export__.account_journal_5;__export__.account_period_18
318;2015-09-01;__export__.account_journal_5;318;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_40100227 - N. Cheikhrouhou - Dépôts & développement projets (forfait new prof) (2015);15999.60;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_40100227 - N. Cheikhrouhou - Dépôts & développement projets (forfait new prof) (2015);;15999.60;__export__.account_journal_5;__export__.account_period_18
319;2016-01-01;__export__.account_journal_5;319;__export__.account_period_19;__export__.account_account_180;2016-01-01;50_40100227 - N. Cheikhrouhou - Dépôts & développement projets (forfait new prof) (2016);32000.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_40100227 - N. Cheikhrouhou - Dépôts & développement projets (forfait new prof) (2016);;32000.40;__export__.account_journal_5;__export__.account_period_19
320;2016-01-01;__export__.account_journal_5;320;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_40100227 - N. Cheikhrouhou - Dépôts & développement projets (forfait new prof) (2016);32000.40;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_40100227 - N. Cheikhrouhou - Dépôts & développement projets (forfait new prof) (2016);;32000.40;__export__.account_journal_5;__export__.account_period_19
321;2015-09-01;__export__.account_journal_5;321;__export__.account_period_18;38463;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Participation au comité conférence Marketing Educa (2015);800.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Participation au comité conférence Marketing Educa (2015);;800.40;__export__.account_journal_5;__export__.account_period_18
322;2015-09-01;__export__.account_journal_5;322;__export__.account_period_18;__export__.account_account_1967;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Participation au comité conférence Marketing Educa (2015);800.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Participation au comité conférence Marketing Educa (2015);;800.40;__export__.account_journal_5;__export__.account_period_18
323;2016-01-01;__export__.account_journal_5;323;__export__.account_period_19;38463;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Participation au comité conférence Marketing Educa (2016);1599.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Participation au comité conférence Marketing Educa (2016);;1599.60;__export__.account_journal_5;__export__.account_period_19
324;2016-01-01;__export__.account_journal_5;324;__export__.account_period_19;__export__.account_account_1967;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Participation au comité conférence Marketing Educa (2016);1599.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;34_38463 - Projet subvention pour FP7  -  S. Emad - Participation au comité conférence Marketing Educa (2016);;1599.60;__export__.account_journal_5;__export__.account_period_19
325;2015-09-01;__export__.account_journal_5;325;__export__.account_period_18;__export__.account_account_1958;2015-09-01;50_12821435 - C. Equey Balzli - Participation Comité RCSO (2015);3600.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_12821435 - C. Equey Balzli - Participation Comité RCSO (2015);;3600.00;__export__.account_journal_5;__export__.account_period_18
326;2015-09-01;__export__.account_journal_5;326;__export__.account_period_18;__export__.account_account_1967;2015-09-01;50_12821435 - C. Equey Balzli - Participation Comité RCSO (2015);3600.00;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_12821435 - C. Equey Balzli - Participation Comité RCSO (2015);;3600.00;__export__.account_journal_5;__export__.account_period_18
327;2016-01-01;__export__.account_journal_5;327;__export__.account_period_19;__export__.account_account_1958;2016-01-01;50_12821435 - C. Equey Balzli - Participation Comité RCSO (2016);7200.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_12821435 - C. Equey Balzli - Participation Comité RCSO (2016);;7200.00;__export__.account_journal_5;__export__.account_period_19
328;2016-01-01;__export__.account_journal_5;328;__export__.account_period_19;__export__.account_account_1967;2016-01-01;50_12821435 - C. Equey Balzli - Participation Comité RCSO (2016);7200.00;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_117;2016-01-01;50_12821435 - C. Equey Balzli - Participation Comité RCSO (2016);;7200.00;__export__.account_journal_5;__export__.account_period_19
329;2015-09-01;__export__.account_journal_5;329;__export__.account_period_18;__export__.account_account_211;2015-09-01;50_18503508 - J. Ramirez Taroncher - 40948  -  Réalisation Projet Lives (2015);8000.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_134;2015-09-01;50_18503508 - J. Ramirez Taroncher - 40948  -  Réalisation Projet Lives (2015);;8000.40;__export__.account_journal_5;__export__.account_period_18
330;2015-09-01;__export__.account_journal_5;330;__export__.account_period_18;40948;2015-09-01;50_18503508 - J. Ramirez Taroncher - 40948  -  Réalisation Projet Lives (2015);8000.40;;__export__.account_journal_5;__export__.account_period_18
;;;;;__export__.account_account_117;2015-09-01;50_18503508 - J. Ramirez Taroncher - 40948  -  Réalisation Projet Lives (2015);;8000.40;__export__.account_journal_5;__export__.account_period_18
331;2016-01-01;__export__.account_journal_5;331;__export__.account_period_19;__export__.account_account_211;2016-01-01;50_18503508 - J. Ramirez Taroncher - 40948  -  Réalisation Projet Lives (2016);15999.60;;__export__.account_journal_5;__export__.account_period_19
;;;;;__export__.account_account_134;2016-01-01;50_18503508 - J. Ramirez Taroncher - 40948  -  Réalisation Projet Lives (2016);;15999.60;__export__.account_journal_5;__export__.account_period_19
332;2016-01-01;__export__.account_journal_5;332;__export__.account_period_19;40948;2016-01-01;50_18503508 - J. Ramirez Taroncher - 40948  -  Réalisation Projet Lives (2016);15999.60;;__export__.account_journal_5;__export__.account_period_19
