"id","code","name"
"33248","34_33248","Web Novelty Detection Engine [WeNDEE]"
"33390","34_33390","9ème Symposium de la Haute école de gestion de Genève Enjeux et défis des ressources humaines. Solutions et cas pratiques pour entreprises et administrations."
"33469","34_33469","Expert dans une affaire pour le Tribunal du canton de Vaud"
"33561","34_33561","Mobile RODIN"
"33568","34_33568","MAS Luxury Management"
"33600","34_33600","Combining metric and kernel learning"
"33601","34_33601","Non-conventional data analysis tools for biology: Constraining models using prior information."
"33643","34_33643","KnoSoS"
"33723","34_33723","Business Speed Dating Optimisation"
"33765","34_33765","Mesure d'obsolescence des composants du système d'information"
"33802","34_33802","Étude de faisabilité pour la mise en 'uvre d'un indice de prix immobilier en Suisse"
"33803","34_33803","Management pour la Haute Ecole de musique de Genève"
"33805","34_33805","Définition et mesure des qualités des archives et documents électroniques publics"
"33947","34_33947","EMBA en Management Communication Organisation"
"33950","34_33950","École d'automne « Gegenwart und Zukunft der Daten » 2012"
"34023","34_34023","Construction d'un nouveau parking au centre de Meyrin"
"34069","34_34069","Design of a sustainable energy system by inclusion of behavioural and social parameters in an energy optimization model at country level"
"34221","34_34221","CLASSEMENT DES AÉROPORTS MONDIAUX PAR LA HAUTE ECOLE DE GESTION DE GENEVE "
"34230","34_34230","Investir judicieusement dans la qualité et la publicité afin de mitiger une éventuelle crise produit."
"34325","34_34325","Diplôme d'études avancées (DAS) en Management durable"
"34326","34_34326","DAS Gestion des risques d'entreprise"
"34327","34_34327","Cours accessibilité des sites web et de leurs documents pour les concepteurs pour le Centre de formation de l'Etat "
"34349","34_34349","PROJET BREF 2012 - JETER DES PONTS : SociaLab"
"34367","34_34367","Curation et sémantification des informations scientifiques publiées en ligne Semantic PublisHing for E-Science and Research"
"34396","34_34396","Enquête auprès des jeunes de la région nyonnaise, Forum 2012 ""Et maintenant ?"""
"34397","34_34397","Evaluation de la cité des métiers et de la formation 2012 - Genève"
"34399","34_34399","Fonction d'""expert-métier"" en ressources documentaires 2012-2014"
"34401","34_34401","Analyse de l'action publique Française de lutte contre la grippe"
"34630","34_34630","CAS Audit Interne - Programme de préparation à la Certification CIA (Certified Internal Auditor) 2012-2013"
"34667","34_34667","Cours MIME (Manage) "
"34713","34_34713","Analyse du marché ""Commodities"""
"34716","34_34716","Conseil pour paramétrer un logiciel de VRP"
"34719","34_34719","Junior Entreprise - HEG"
"34748","34_34748","Web stratégie et Observation"
"34802","34_34802","Direktzugang zur Physiotherapie in der Schweiz"
"34804","34_34804","Le marché du livre en Suisse romande : analyse de la demande"
"34820","34_34820","CAS Module MP 2 Optimiser - session 2012-2013 - OPE - P. Merlier"
"34825","34_34825","CAS Module LT 2 Inspirer - session 2012-2013 - OPE - P. Merlier"
"34827","34_34827","CAS Module MP 2 Optimiser - session 2012-2013 - VGE - P. Merlier"
"34829","34_34829","Mandat CAS module LT 2 Inspirer- session 2012-2013 - Ville de Genève"
"34830","34_34830","CAS Module MP 1 Encadrer - session 2013-2014 - OPE - P. Merlier"
"34831","34_34831","CAS Module LT 1 Transformer - session 2013-2014 - OPE - P. Merlier"
"34832","34_34832","CAS Module MP 1 Encadrer - session 2013-2014 - VGE - P. Merlier"
"34833","34_34833","CAS module LT 1 Transformer - session 2013-2014 - Ville de Genève"
"34849","34_34849","Préservation d'information sensible"
"34853","34_34853","Asset Management et bases de données"
"34928","34_34928","Impacts of CSR on firm performance and its perception by investors"
"34931","34_34931","Système de contrôle interne - Tribunal GE"
"34953","34_34953","Application SLJ 2012"
"34961","34_34961","Social Cushioning of Energy Price Increases and Public Acceptability"
"34975","34_34975","Analyse téléphones - Affaire P9414/2011 - MGF - Kinani"
"34990","34_34990","Knowledge and Model-based Innovation Engine"
"35019","34_35019","Organisation et exécution d'une formation interne pour les collaborateurs et autres acteurs de l'Etat de Genève."
"35167","34_35167","Roue d'INformation III"
"35189","34_35189","Analyse du comportement des clients ' Evaluation des Prestations de Téléchargement"
"35245","34_35245","Soutien au système qualité 2013"
"35246","34_35246","Soutien au système qualité 2013"
"35247","34_35247","Soutien au système qualité 2013"
"35248","34_35248","Soutien au système qualité 2013"
"35249","34_35249","Soutien au système qualité 2013"
"35251","34_35251","Soutien au système qualité 2013"
"35301","34_35301","Reprise des données de la gestion de contenu du site web du DIP"
"35302","34_35302","Info-Net Economy  III- Projet E-lib.ch "
"35336","34_35336","Prix Genilem Entrepreneur HES 2013"
"35594","34_35594","API - Conduite d'entretien"
"35879","34_35879","Enseignement au semestre de printemps dans le cours de marchés financiers à l'Université de Neuchâtel"
"36102","34_36102","Conception et mise en oeuvre sous la forme d'un progiciel d'une méthodologie de mise en place d'un système de mesurage du SMSI conforme à la norme ISO 27004"
"36103","34_36103","Innovation and Common Knowledge Space in Airport Ground Movement Optimisation and Robustness"
"36107","34_36107","Calliope.ch : Offre numérique en bibliothèque : contenus, organisation de l'offre, terminaux de lecture et usages. Etude de cas en Suisse romande."
"36111","34_36111","Impact des décision informatiques"
"36141","34_36141","Secrétariat / Perfectionnement 2013"
"36165","34_36165","CAS Management de projet appliqué (volée 9)"
"36328","34_36328","Security requirement Analysis oRiented towArds the Human"
"36341","34_36341","Solution intégrée de comptabilité de gestion simplifiée pour PME (SICS)"
"36425","34_36425","Identification des besoins du corps enseignant du Valais en matière de documentation pédagogique - Médiathèque VS"
"36474","34_36474","Tooxme Reinventing Mobility"
"36530","34_36530","""Gestion aministrative"" et ""Accueil et prestation"" des cuisines scolaires."
"36659","34_36659","Biometrics Evaluation and Testing (BEAT)"
"36720","34_36720","Market Access Companion"
"36736","34_36736","TEDxGeneva 2013"
"36738","34_36738","Etude statistique et sémantique - Le Temps"
"36797","34_36797","Organizing, Communicating, and Costing in Risk Governance : Learning Lessons from the H1N1 Pandemic"
"36873","34_36873","Saisie de données pour magazine BILAN"
"36924","34_36924","DAS en Information et intelligence stratégiques"
"36932","34_36932","Analyse empirique du risque de sous-enchère salariale potentielle sur le marché du travail genevois"
"36983","34_36983","Sécurisation de l'administration des médicaments aux patients et suivi de l'observance thérapeutique par l'intermédiaire d'une application mobile."
"37103","34_37103","Diplôme d'études avancées (DAS) en Management durable"
"37113","34_37113","DARES - SG : Se préparer aux changements"
"37114","34_37114","Gestion optimisée pour la collecte de déchets"
"37216","34_37216","Ecological Waste Management"
"37219","34_37219","Concevoir et réaliser une application - Share"
"37236","34_37236","Ecological Waste Collection"
"37237","34_37237","Réalisation d'un inventaire et un benchmark des programmes d'encouragement aux économies d'énergie similaires existants pour les clients PME-I"
"37301","34_37301","Novel forecasting tools for very large scale time series systems"
"37382","34_37382","Audit gestion es risques cour des comptes VD"
"37396","34_37396","Journée OBA (Enraciner le changement)"
"37423","34_37423","Journée d'étude Linked Open Data, 2013 Les données en bibliothèques - les enjeux des linked open data"
"37424","34_37424","Accompagnement comité Direction du Genève Tourisme & Congrès (GT&C)"
"37425","34_37425","Mise en place d'une gestion des risques pour l'Office Cantonale des Assurances Sociales (OCAS) - partie 1"
"37426","34_37426","FC Utilisabilité en ligne - pour les développeurs web ou fournisseurs de service"
"37427","34_37427","Accompagnement pour le développement du projet point d'info du service social de la Ville de Genève"
"37428","34_37428","Reporting GRI"
"37473","34_37473","Distributed Secure Processing for Enhanced Speech in Wireless Sensor Networks"
"37488","34_37488","10ème Symposium de la Haute école de gestion de Genève Réinventer la place financière "
"37547","34_37547","Airport Innovative and Robust Solutions in Ground Movement Optimisation"
"37765","34_37765","Public administration peer-empowered through holistic technology enhanced learning"
"37806","34_37806","WIDD: Web Intelligence for Drug Development"
"37810","34_37810","Web Intelligence for Rare Disease"
"37892","34_37892","Wikinomics - Fostering collaborative key-competences for employability through free-licensing & wiki methodologies"
"37933","34_37933","OI-Net, European Academic Network for Open Innovation"
"38114","34_38114","Engine for Question Answering in Agriculture"
"38255","34_38255","AltruIS, réseau social d'engagements comme outil de mesure de son engagement social"
"38297","34_38297","Conception et mise en application d'une arborescence classificatoire au sein du SME"
"38455","34_38455","Enquête sur la perception de la forêt par les genevois"
"38456","34_38456","Projet subvention pour FP7 - P. Ruch"
"38457","34_38457","Projet subvention pour FP7 - D. Billard"
"38463","34_38463","Projet subvention pour FP7 - S. Emad"
"38464","34_38464","Projet subvention pour FP7 - JPTrabichet"
"38465","34_38465","Subvention pour FP7 - A. Kalousis"
"38580","34_38580","Préparation de la documentation stratégique de l'entité de gestion des expatriés de CMA INTERNATIONAL MOBILITY SERVICES (CIMS) SA"
"38598","34_38598","DAS Gestion des risques d'entreprise"
"38599","34_38599","CAS Audit Interne - Programme de préparation à la Certification CIA (Certified Internal Auditor) 2013-2014"
"38602","34_38602","Development of the Strategy for a Field of Action"
"38681","34_38681","RODIN IV - 2014"
"38684","34_38684","ACCEPT IV - 2014"
"38880","34_38880","Autonomous Knowledge Discovery"
"38882","34_38882","Personalized Advertisements and Content for the Web"
"38883","34_38883","Women and Men Lifestyle Intervention StratEgy ACTion "
"38961","34_38961","Knowledge Discovery in Data and Knowledge Intensive Domains and High Dimensionality Small Sample settings"
"38962","34_38962","Scientific Knowledge Discovery in Data and Knowledge Intensive"
"38964","34_38964","Diversity regularizers for alternative model learning and ensemble learning"
"38982","34_38982","Paléo Festival Nyon 2013 - Enquête auprès des festivaliers"
"38983","34_38983","Traitement du linge personnel des personnes âgées : étude de marché et de la valeur perçue"
"38986","34_38986","Contrat d'application n° LSJ 6282 soumis à la convention de partenariat n° LSJ 5203. Développement des applications de la direction générale de l'office de l'enfance et de la jeunesse du canton de Genève (DGOEJ) du service loisirs jeunesse SLJ."
"38987","34_38987","Préparation à la certification IPMA niveau D"
"39023","34_39023","Data-driven computer simulation of pathological gait resulting from contractures"
"39034","34_39034","Formations continues diverses"
"39035","34_39035","API - Conduite d'entretien"
"39038","34_39038","Info-Net Economy IV - Projet E-lib.ch "
"39188","34_39188","CAS Module MP 2 Optimiser - session 2013-2014 - OPE-VGE - P. Merlier"
"39189","34_39189","CAS Module LT 2 Inspirer - session 2013-2014 - OPE-VGE - P. Merlier"
"39190","34_39190","CAS LTCC - Leadership transformationnel 2014 - P. Merlier"
"39192","34_39192","CAS MPCO - Management de la proximité 2014 - P. Merlier"
"39202","34_39202","Application SLJ 2013"
"39266","34_39266","Application mobile ""pilulier intelligent"" permettant de sécuriser l'administration des médicaments au patient et d'effectuer le suivi de l'observance thérapeutique."
"39336","34_39336","Projet subvention pour FP7 - S. Varone"
"39337","34_39337","Flexible, cloud-based key opinion leader identification solution"
"39400","34_39400","Impact des décision informatiques"
"39401","34_39401","Création d'une infrastructure Linked Open Data Genevoise pour les Bibliothèques de la ville"
"39477","34_39477","RSD GLASS Infonomics"
"39615","34_39615","Enquête des habitants de l'arc lémanique, Forum 2013 ""Et maintenant ?"""
"39616","34_39616","Mandats divers du Professeur Christophe-Alexandre Dunand"
"39794","34_39794","Rénovation du Système d'information"
"39807","34_39807","Information Technology for tomorrow's health management: facilitating the handling and interpretation of omics and other Big Data"
"39920","34_39920","Enquête sur la sécurité des entreprises - Ville de Meyrin"
"39921","34_39921","Certificate of Advanced Studies (CAS) en Business Analyse "
"39971","34_39971","Literature-driven enhancement of ion channel simulations"
"39972","34_39972","Information and computational service infrastructure network to support biomedical research in Switzerland (BioMedITS)"
"40122","34_40122","Subvention HES-SO projet européen Wikinomics"
"40124","34_40124","Subvention HES-SO projet européen OI-NET"
"40125","34_40125","Subvention HES-SO projet européen ICAIR"
"40127","34_40127","Subvention HES-SO projet européen PEER360"
"40129","34_40129","Subventions projet européen AIR-OPT"
"40130","34_40130","Subvention HES-SO projet européen PAC Web"
"40221","34_40221","Formation ""LOD en bibliothèque"""
"40313","34_40313","Organisation et exécution d'une formation interne pour les collaborateurs et autres acteurs de l'Etat de Genève - HERMES 2014."
"40379","34_40379","Secrétariat / Perfectionnement 2014"
"40505","34_40505","Multimodal Engineering and Rule-based Mining for Medical Data"
"40508","34_40508","linked.swissbib.ch: Erweiterung der swissbib-Plattform zu einem Service für verlinkte Metadaten"
"40521","34_40521","Formations continues diverses"
"40569","34_40569","Achats professionnels durables"
"40613","34_40613","Formations continues diverses"
"40614","34_40614","Mettre en place un service Questions / réponses en ligne"
"40672","34_40672","Rénovation du Système d'information 2 Analyse des spécifications et architecture du système"
"40674","34_40674","Créer et animer une page Facebook pour une institution ou une entreprise"
"40675","34_40675","Linked Open Data"
"40676","34_40676","Formation Mettre l'usager au centre de votre service WEB"
"40677","34_40677","Formation Animation de communautés virtuelles"
"40678","34_40678","Formation GRI Global Reporting Initiative G4 Certified Training Programme"
"40759","34_40759","Formations continues diverses"
"40807","34_40807","neXtpresso, accelerating annotation via automated approaches"
"40811","34_40811","Variational methods and adaptive methods for fully nonlinear equations. Applications to computational economics and finance"
"40814","34_40814","Network of Competence & Training for Open Access and Legal Issues in eLearning and eScience"
"40818","34_40818","Research Data Life-Cycle Management: From Pilot Implementations to National Service Concept"
"40819","34_40819","Learning Badges management platform: HE and LLL perspectives"
"40840","34_40840","EMBA Executive Master of Business Administration 2014-2016"
"40896","34_40896","Serious Game Entrepreneuriat"
"40897","34_40897","Transmission de l'Entreprise : Cas des métiers du Bâtiment dans le canton de Genève"
"40903","34_40903","Réplication des CTAs systématiques: une approche basée sur l'hétérogénéité. Modélisation et applications en gestion du portefeuille et gestion du risque."
"40948","34_40948","""LIVES - Overcoming Vulnerability : Life Course Perspectives"" (LIVES)"
"40957","34_40957","Accompagnement dans la définition des besoins de gestion et le choix d'un ERP"
"40965","34_40965","Information science of anatomy related knowledge in biology and medicine"
"40971","34_40971","Mobile Self-Management of Type 1 Diabetes"
"40972","34_40972","A European Distributed Data Acquisition System with Surveillance and Risk Modelling of Foodborne and Hospital-based Clostridium difficile Infections for Early-warning of Epidemics."
"40987","34_40987","Passeport-Vacances / Extension des fonctionnalités 2"
"40988","34_40988","Mandat Base de données 50DGSR pour HEAD"
"40989","34_40989","Mandat de conception, d'organisation et co-animation du séminaire du collège des secrétaires généraux"
"41027","34_41027","MAS Luxury Management"
"41028","34_41028","Compte personnel FC"
"41139","34_41139","Predicting patient's future health state : development and deployment of fast, effective and interpretable algorithms for healthcare"
"41175","34_41175","Formations continues diverses 2013-2014"
"41247","34_41247","Contrat R&D d'accompagnement sur une première étude de marché et un SWOT pour le lancement d'une activité de conseil juridique en M&A"
"41250","34_41250","Formations continues diverses"
"41276","34_41276","Formations continues diverses"
"41310","34_41310","CAS Management de projet appliqué (volée 10)"
"41346","34_41346","Consultation Stratégique du site Mamans-Shop.ch"
"41349","34_41349","Diplôme d'études avancées (DAS) en Management durable"
"41419","34_41419","Préparation d'une maquette du tableau de bord stratégique de financement de la FONDETEC"
"41434","34_41434","Séminaire « Humanités numériques et information documentaire : un panorama » "
"41483","34_41483","Mandat de préparation du contenu d'un Serious Game sur l'entrepreneuriat de Genilem"
"41666","34_41666","2ème journée de la recherche du domaine Economie & Services (3 septembre 2014)"
"41716","34_41716","Certificate of Advanced Studies (CAS) en Business Analyse "
"41734","34_41734","RDM Training (Training Modules for Research Data Management)"
"41742","34_41742","MAS en ""Management de la sécurité"""
"41767","34_41767","Gestion des risques pour l'Office Cantonale des Assurances Sociales (OCAS) - partie II"
"41779","34_41779","Mandats divers du Professeur Emmanuel Fragnère"
"41780","34_41780","Formation pour l'office du personnel de l'Etat ""DF-OPE-DDRH : Diagnostic organisationnel"""
"41909","34_41909","Prix Genilem Entrepreneur HES 2014"
"41970","34_41970","Train the Trainer for Data Curation in Advanced Research"
"42115","34_42115","Fonction d'""expert-métier"" en ressources documentaires 2014-2017"
"42127","34_42127","Mandat RERO 2, vers une infrastructure avancée de gestion de bibliothèque"
"42131","34_42131","Mandat d'analyse méthodologique du projet Move On pour la Fondation Trajets"
"42132","34_42132","Préparation du modèle d'affaire de la plateforme Capital Proximité"
"42209","34_42209","Project Privacy Incorporated Security Enhanced Systems"
"42212","34_42212","Analyse téléphones - Affaire P/2396/2012 - MGF - Droz"
"42234","34_42234","Formation GRI Global Reporting Initiative G4 Certified Training Programme"
"42235","34_42235","Achats professionnels durables"
"42238","34_42238","DAS en Information et intelligence stratégiques"
"42245","34_42245","CAS Audit Interne - Programme de préparation à la Certification CIA (Certified Internal Auditor) 2014-2015"
"42275","34_42275","Solution intégrée de simulation de création d'entreprise"
"42313","34_42313","Veille stratégique et gestion de l'innovation"
"42431","34_42431","Collective Watch Bookmarking : une Plateforme pour plus d'Autonomie et de Collaboration parmi les systèmes de social bookmarking"
"42479","34_42479","L'Expérience en Musée Augmentée par le Numérique Fondation Gebert Rüf"
"42572","34_42572","Mandats divers d'Arianne Rezzonico"
"42574","34_42574","STORK/EXPAND"
"42669","34_42669","Formation continue CPE en gestion des risques et audit interne"
"42768","34_42768","Mandat d'analyse des impacts de la taxe au sac dans le canton de Vaud"
"42769","34_42769","Road-, Air- and Water-based Future Internet Experimentation H2020-ICT-2014-1"
"42862","34_42862","Projet subvention pour FP7 - C. Equey"
"42863","34_42863","Projet subvention pour FP7 - V. Pignon"
"42864","34_42864","MSF-Suisse - Aide à la planification du projet de KM"
"42998","34_42998","OFPC - Assises 2014 de la formation professionnelle et continue"
"43064","34_43064","Mandat ""18th International Health Forum of Wort & Bild Verlag"" / 14 novembre 2014"
"43150","34_43150","Recommendations and Operational Support for Cloud Ops H2020-ICT-2014-1"
"43151","34_43151","Bid4PM : Big Data for Personalized Medicine"
"43169","34_43169","Scientific Knowledge Discovery in Data And Knowledge Intensive Domains"
"43192","34_43192","Application SLJ 2014"
"43326","34_43326","Applications du service des loisirs éducatifs (SLE)"
"43371","34_43371","RCSO E&M 2014"
"43379","34_43379","Mise à jour du rapport de durabilité - Ville de Carouge"
"43383","34_43383","Intervention ISFB - Méthodologie & efficacité personnelle III"
"43462","34_43462","Mandat : Analyse des méthodes pour mesurer le poids de l'économie créative et culturelle à Genève"
"43463","34_43463","Mandat de recherche : ""Etude de satisfaction relative aux réservations et contacts par internet et par téléphone auprès du Musée International de la Croix-Rouge"""
"43464","34_43464","Mandat de recherche : ""Etudes des publics individuels et groupes du Musée de la Croix-Rouge de Genève"""
"43467","34_43467","Evaluation de Cité-métiers.ch, l'expo 2015"
"43470","34_43470","KADO-Vaud"
"43471","34_43471","TMC Valais P2 14 834"
"43472","34_43472","MP GE P/5142/2014"
"43703","34_43703","Mandat : étude de faisabilité pour l'estimation économique des impacts environnementaux liés avec le réaménagement du quartier PAV"
"43714","34_43714","Mandat : Nouveau Palais de Justice"
"43730","34_43730","""INVENIO"" Gestion des publications pour le domaine économie et services"
"43742","34_43742","CAS LTCC - Leadership transformationnel 2015-2016 - P. Merlier"
"43743","34_43743","CAS MPCO - Management de la proximité 2015-2016 - P. Merlier"
"43776","34_43776","API - Conduite d'entretien"
"43894","34_43894","TransCod : The Translational Coding Database / Projet Odin"
"44065","34_44065","Mandat 2 : Economie créative et culturelle => impact économique de la culture à Genève"
"44328","34_44328","Achats professionnels durables"
"44467","34_44467","1) Formation à la méthodologie et aux outils de veille 2) Evaluation des pratiques et outils en place suite à la première journée"
"44503","34_44503","Maturité spécialisée communication-information Information et documentation"
"44535","34_44535","Subvention HES-SO selon Programme Soutien international / projet CDIFF - H2020"
"44539","34_44539","Subvention HES-SO selon Programme Soutien international / projet Bid4PM - H2020"
"44540","34_44540","Subvention HES-SO selon Programme Soutien international / projet M2D1 - H2020"
"44541","34_44541","Subvention HES-SO selon Programme Soutien international / projet ROSCO - H2020"
"44543","34_44543","Subvention HES-SO selon Programme Soutien international / projet RAWFIE - H2020"
"44611","34_44611","Web Intelligence for Rare Disease"
"44616","34_44616","Determinants of Entry and Upgrading of Firms from Developing Countries into Global Value Chains"
"44986","34_44986","Secrétariat / Perfectionnement 2014"
"44987","34_44987","Secrétariat / Perfectionnement 2015"
"44989","34_44989","Formation CISCO dés 2015"
"44990","34_44990","Formations continues diverses"
"45084","34_45084","Maturité spécialisée communication-information Informatique de gestion"
"45085","34_45085","Organisation et exécution d'une formation interne pour les collaborateurs et autres acteurs de l'Etat de Genève - HERMES 2015."
"45211","34_45211","Developing a user-friendly application for validating machinery specifications and performance in relation with capital investment projects"
"45212","34_45212","Transparence et Démocratie 2.0 - ES-ISNET 14-11"
"45385","34_45385","RCSO - Etude empirique de l'importance de la formation et de la communication pour assurer le succès de l'ERP en vue des fonctionnalités de contrôle de gestion, suite à son implémentation dans des ent"
"45466","34_45466","Plan directeur des énergies de réseaux : élaboration d'approches méthodogiques, analyses de base et développements d'axes stratégiques"
"45586","34_45586","Mandat : ""Automatisation des attestations d'étudiants"""
"46465","34_46465","Enseignement immersif d'études de cas Marketing en réalité virtuelle"
"46766","34_46766","Mandats divers du Professeure Marianne Aerni"
"46805","34_46805","Service de planification des soins à domicile : tournées et équipes soignantes"
"46845","34_46845","Langage Documentaire pour l'Indexation d'Images à la HES-SO Genève"
"46885","34_46885","Gestion des risques par l'Office Cantonale des Assurances Sociales (OCAS) - Partie III"
"46927","34_46927","11ème Symposium de la Haute école de gestion de Genève L'OPEN INNOVATION EN PRATIQUE "
"46951","34_46951","API - Conduite d'entretien Ingénierie de Formation et pédagogiques"
"47117","34_47117","Participation in the EC Reputational project for 2014"
"47327","34_47327","TC Bench"
"47445","34_47445","CAS Audit Interne - Programme de préparation à la Certification CIA (Certified Internal Auditor) 2015-2016"
"47446","34_47446","Diplôme d'études avancées (DAS) en Management durable"
"47750","34_47750","""Sensibilisation à la sécurité du SI"" - séminaire du 29 avril 2015"
"47765","34_47765","Conférence TEDx 2015"
"47768","34_47768","Supporting strategic decisions and policy design with data science-inspired methods to facilitate the emergence of networked health innovation systems"
"47785","34_47785","Social valuation: a data science-based companion analysis for the  life sciences industry"
"47926","34_47926","Curling Analytics - OFSPO"
"47927","34_47927","DynamIc VIrtualized NEtworks H2020-ICT-2014-2 30 mois"
"47928","34_47928","hYbrid Platform Supporting both IP and simpLe iOt uNits H2020-ICT-2015 30 mois"
"47929","34_47929","Operations Driven Role Assignment to Connected Objects H2020-ICT-2015 36 mois"
"47930","34_47930","Mobile Crowdsourcing Systems - FNS"
"47965","34_47965","OOS: Open data based egOvernment Services"
"48005","34_48005","Program SUC 2013-2016 P-2 'Scientific information: Access, processing and safeguarding'"
"48006","34_48006","Variational and adaptive methods for Monge-Ampère-type equations"
"48125","34_48125","Platform for Advances Researches in Big Data Area for Business and Education - SCOPES - FNS (IZ74Z0_160496 / 1)"
"48166","34_48166","Mandat Marry Poppins : analyse du service financier et de l'organisation"
"48225","34_48225","Mandat ""NextBGE"" : La Bibliothèque de Genève à l'Horizon 2020"
"48245","34_48245","Prestation de service - Formation Communauté de pratiques Caplink : Atelier ""l'innovation dans le secteur public"""
"48288","34_48288","RCSO E&M 2015"
"48290","34_48290","Trade and Labor Market Outcomes in the MENA Region NATIONAL PRIORITY RESEARCH PROGRAM : 8-1414-5-214"
"48489","34_48489","Mandat Indice GG / inter-écoles sous la direction de la DG"
"48525","34_48525","Formation Animation de communautés virtuelles"
"48547","34_48547","Mandat de recherche appliquée : Analyse exploratoire de l'absentéisme dans les Transports Publics Genevois à travers une approche de type Data science"
"48548","34_48548","Understanding the effects of Technology and Trade in Labor Markets Outcomes in Latin America - SEED MONEY GRANTS / EPFL / Argentina and Peru"
"48550","34_48550","Marketing Institutions and Quality Upgrading in Exportable Commodities: The Case of Coffee - SEED MONEY GRANTS / EPFL / Colombia and Argentina"
"48788","34_48788","Swiss Crowdfunding Association"
"48892","34_48892","Improving Outcomes in European Paediatric Cardiology Through Data Transparency and Benchmarking / H2020-PHC-2015-two-stage"
"48893","34_48893","ReDy: A multidisciplinary approach to study retinal dystrophy variants"
"48894","34_48894","IKONICT (V3.0): Intelligent KnOwledge platform for Novelty using Information and Communication Technologies"
"48895","34_48895","Swiss Library Service Platform"
"48896","34_48896","Information science of prioritizing experimental models for human biology"
"48905","34_48905","SIMSEDIM : Numerical simulation of sedimentation flows in hydraulic engineering"
"48906","34_48906","Mandat WCF"
"48907","34_48907","Sustainable Development of Manufacturing Collaborative Networked Organisations - SEED MONEY GRANTS / EPFL / Mexico"
"48926","34_48926","MiCMaC, a Multi-ontology Categorizer for Medical Coding"
"49146","34_49146","GeoTweet"
"49225","34_49225","DAS Gestion des Risques 2015-2016"
"49227","34_49227","Elaboration of an innovative Energy management Collaborative Topology of Residential Optimised Networks H2020-EE-2015-2-RIA 36 mois"
"49245","34_49245","Learning olfactory models to support the parfum creation process 18043.1 PFES-ES"
"49368","34_49368","DAS Responsable Communication"
"49586","34_49586","Intervenante au MAS DIS de la HETS"
"49626","34_49626","Projet OFEN ""SCAR : Social Contagion in the Adoption of Renewables"""
"49925","34_49925","Grassroots Inter community Value Exchange Network H2020-ICT-2015"
"49992","34_49992","Mandat : Développement de questionnaires de satisfaction destinés aux bénéficiaires du programme QUALIFE"
"50070","34_50070","MAS Luxury Management"
"50196","34_50196","EMBA Executive Master of Business Administration 2015-2017"
"50967","34_50967","Diplôme d'études avancées (DAS) en Management durable"
"51088","34_51088","Dépôt de projet / TRABIX"
"51292","34_51292","Dessiner et tarifier un service dans un environnement incertain"
"51369","34_51369","Future Science Education for young people"
"51389","34_51389","Subventions diverses reçues dans le cadre de la recherche"
"51390","34_51390","Subventions diverses reçues dans le cadre de la recherche"
"51391","34_51391","Subventions diverses reçues dans le cadre de la recherche"
"51392","34_51392","Subventions diverses reçues dans le cadre de la recherche"
"51393","34_51393","Subventions diverses reçues dans le cadre de la recherche"
"51394","34_51394","Subventions diverses reçues dans le cadre de la recherche"
"51395","34_51395","Subventions diverses reçues dans le cadre de la recherche"
"51396","34_51396","Subventions diverses reçues dans le cadre de la recherche"
"51397","34_51397","Subventions diverses reçues dans le cadre de la recherche"
"51398","34_51398","Subventions diverses reçues dans le cadre de la recherche"
"51399","34_51399","Subventions diverses reçues dans le cadre de la recherche"
"51506","34_51506","Big Data Empowered LOgistics Services platform (DELOS) H2020-MG-2015_TwoStages_First Stage"
"51527","34_51527","Citizens' platform for cultural heritage visualization and valorisation - ES/ISNET 15-03"
"51723","34_51723","Mandat HETS"
"51746","34_51746","Modélisation et simulation du transport solide en rivières"
"51754","34_51754","Cours MIME (Manage) "
"52072","34_52072","Cloud-based system for supply chain management under Big data environment"
"52150","34_52150","Superheroes Of Science H2020-SEAC-2015-1"
"52188","34_52188","Variational and adaptive methods for Monge-Ampère-type equations"
"52253","34_52253","Formations continues diverses"
"52330","34_52330","Subventions diverses reçues dans le cadre de la recherche"
"52346","34_52346","Création et intégration d'un outil de matching de profils d'apprenants-es pour optimiser les apprentissages en binômes et en groupe"
"52706","34_52706","City MetAboLIsm as a Basis foR WAsTe ManagEmentH2020-WASTE-2015-two-stage_First Stage"
"52906","34_52906","Sustainability and Integrated Reporting"
"52972","34_52972","Formations continues diverses"
"53008","34_53008","Collaboration pour le Forum sur l'économie globale et le commerce local Redynamisation du commerce de la région de Nyon"
"53148","34_53148","Subventions diverses reçues dans le cadre de la recherche"
"53337","34_53337","L'École d'automne ""Nouveaux services de bibliothèque et sciences de l'information"" 2015 (Herbstschule)"
"53466","34_53466","Formation Veille et Prospective pou les secrétaires généraux de l'Office du personnel de l'Etat de Genève"
"53567","34_53567","Sondage auprès des anciens étudiants de la HEM-GE"
"53569","34_53569","Internationalisation des PME régionales et marchés des pays émergents asiatiques : quels services de promotion transfrontalière?"
"53587","34_53587","Aide à l'évaluation des soumissions pour la refonte du système informatique de la caisse publique de prêts sur gages"
"__export__.account_account_1967","34_99999","Socle"
"__export__.account_account_123","39","Variation des stocks"
"__export__.account_account_124","3900","Variation des stocks de produits semi-finis"
"__export__.account_account_125","3901","Variation des stocks de produits finis"
"__export__.account_account_126","3940","Variation de la valeur des prestations non facturées"
"__export__.account_account_127","4","CHARGES DE MATERIEL, DE MARCHANDISES ET DE PRESTATIONS DE TIERS"
